,dataset,k1,k2,distance,alphas,losses_train,accuracy_lst_train,losses_test,accuracy_lst_test
49,CIFAR-10,0,10,50.753875732421875,"[0.0, 0.0416666679084301, 0.0833333358168602, 0.125, 0.1666666716337204, 0.2083333432674408, 0.25, 0.2916666865348816, 0.3333333432674408, 0.375, 0.4166666865348816, 0.4583333432674408, 0.5, 0.5416666269302368, 0.5833333134651184, 0.625, 0.6666666269302368, 0.7083333134651184, 0.75, 0.7916666865348816, 0.8333333134651184, 0.875, 0.9166666865348816, 0.9583333134651184, 1.0]","[0.9667872440814972, 0.9931533539295196, 1.0326142597198487, 1.0808927047252654, 1.1259508180618285, 1.1757541608810425, 1.224236285686493, 1.2624220800399781, 1.2928678441047667, 1.3248777461051942, 1.3429625368118285, 1.3560771989822387, 1.3542291951179504, 1.3541901183128358, 1.3383165287971497, 1.3130591773986817, 1.2825316953659058, 1.2473909974098205, 1.2084137845039367, 1.1572592377662658, 1.1220543086528778, 1.0846059691905976, 1.0481774270534516, 1.0108682382106782, 0.9857617938518524]","[0.666875, 0.66296875, 0.6571875, 0.65453125, 0.64890625, 0.64015625, 0.62828125, 0.62921875, 0.6228125, 0.61375, 0.6025, 0.59921875, 0.59671875, 0.59765625, 0.59421875, 0.6059375, 0.6121875, 0.62, 0.62703125, 0.6403125, 0.63703125, 0.64546875, 0.65078125, 0.64953125, 0.65484375]","[0.9946133482456208, 1.007872279882431, 1.04895446062088, 1.0828490304946898, 1.1364699387550354, 1.1756844592094422, 1.2254410433769225, 1.2608425211906433, 1.2978229236602783, 1.3246236157417297, 1.3415822505950927, 1.3617965722084044, 1.35609228849411, 1.3463644766807557, 1.3443814969062806, 1.3188251638412476, 1.286131682395935, 1.2582564282417297, 1.2107144737243651, 1.1733013653755189, 1.133603801727295, 1.1002581596374512, 1.0612368440628053, 1.0297348475456238, 1.0100538766384124]","[0.65, 0.65015625, 0.64890625, 0.65296875, 0.6484375, 0.63609375, 0.62890625, 0.618125, 0.61328125, 0.6140625, 0.60453125, 0.59765625, 0.59765625, 0.60109375, 0.59828125, 0.61, 0.6153125, 0.616875, 0.62828125, 0.63609375, 0.63546875, 0.639375, 0.6425, 0.65078125, 0.65015625]"
50,CIFAR-10,0,16,63.49180221557617,"[0.0, 0.0416666679084301, 0.0833333358168602, 0.125, 0.1666666716337204, 0.2083333432674408, 0.25, 0.2916666865348816, 0.3333333432674408, 0.375, 0.4166666865348816, 0.4583333432674408, 0.5, 0.5416666269302368, 0.5833333134651184, 0.625, 0.6666666269302368, 0.7083333134651184, 0.75, 0.7916666865348816, 0.8333333134651184, 0.875, 0.9166666865348816, 0.9583333134651184, 1.0]","[0.8906995713710785, 0.9157376635074616, 0.956678010225296, 1.0063079082965851, 1.0635609555244445, 1.1204362666606904, 1.1807037663459778, 1.2228223156929017, 1.2603730392456054, 1.2892976927757263, 1.307939383983612, 1.3227642130851747, 1.326340034008026, 1.3160989117622375, 1.2945244693756104, 1.2625235247612, 1.227150616645813, 1.1867252159118653, 1.139119075536728, 1.0828866469860077, 1.0348499941825866, 0.9835217142105103, 0.9360037660598755, 0.8984159886837005, 0.8834903812408448]","[0.69171875, 0.68953125, 0.6884375, 0.68171875, 0.67, 0.6565625, 0.64140625, 0.633125, 0.62171875, 0.61546875, 0.60703125, 0.6059375, 0.60546875, 0.60453125, 0.61765625, 0.62703125, 0.6296875, 0.6484375, 0.653125, 0.6734375, 0.67609375, 0.68765625, 0.693125, 0.7, 0.6921875]","[0.9061279904842376, 0.9341937267780304, 0.9784494423866272, 1.0245402026176453, 1.0819957888126372, 1.1261945533752442, 1.1863432455062866, 1.229512550830841, 1.2615369534492493, 1.2901942253112793, 1.3153633737564088, 1.3197060322761536, 1.3288192749023438, 1.31837455034256, 1.2948098707199096, 1.2735322713851929, 1.2336708474159241, 1.195073091983795, 1.1426355528831482, 1.091809161901474, 1.0436478209495545, 0.9998744082450867, 0.9604721534252166, 0.932491317987442, 0.9164433848857879]","[0.69015625, 0.67890625, 0.6759375, 0.66640625, 0.65640625, 0.65171875, 0.6409375, 0.62828125, 0.623125, 0.615, 0.61171875, 0.6165625, 0.60578125, 0.6128125, 0.6215625, 0.623125, 0.63140625, 0.64640625, 0.66046875, 0.66234375, 0.67078125, 0.6815625, 0.68375, 0.68734375, 0.685625]"
51,CIFAR-10,0,19,68.65377044677734,"[0.0, 0.0416666679084301, 0.0833333358168602, 0.125, 0.1666666716337204, 0.2083333432674408, 0.25, 0.2916666865348816, 0.3333333432674408, 0.375, 0.4166666865348816, 0.4583333432674408, 0.5, 0.5416666269302368, 0.5833333134651184, 0.625, 0.6666666269302368, 0.7083333134651184, 0.75, 0.7916666865348816, 0.8333333134651184, 0.875, 0.9166666865348816, 0.9583333134651184, 1.0]","[0.8540300035476684, 0.8817785632610321, 0.9292042517662048, 0.9818756318092347, 1.0440086913108826, 1.100573388338089, 1.1545051527023316, 1.202747004032135, 1.2436227488517761, 1.2764009141921997, 1.2993307948112487, 1.3108783102035522, 1.3053494501113891, 1.3062526059150696, 1.2810339283943177, 1.2551525735855102, 1.2145314168930055, 1.1700465893745422, 1.1204921364784242, 1.0684637665748595, 1.008706315755844, 0.9601410400867462, 0.9168036985397339, 0.872316300868988, 0.8549848771095276]","[0.701875, 0.70703125, 0.70140625, 0.691875, 0.68015625, 0.6634375, 0.6540625, 0.64890625, 0.635, 0.6246875, 0.61875, 0.613125, 0.6146875, 0.61203125, 0.62390625, 0.6240625, 0.63875, 0.64953125, 0.66484375, 0.6696875, 0.6834375, 0.68859375, 0.69203125, 0.70890625, 0.70375]","[0.8831774759292602, 0.9163317120075226, 0.9523595356941223, 1.0095628380775452, 1.0568073880672455, 1.1130236387252808, 1.1640021371841431, 1.2095038414001464, 1.2455580139160156, 1.277044563293457, 1.2969227814674378, 1.30821542263031, 1.30820387840271, 1.3007090234756469, 1.2851345562934875, 1.2558178234100341, 1.2204241943359375, 1.1762407898902894, 1.1281751775741578, 1.0765776681900023, 1.0251281297206878, 0.9795722186565399, 0.9369208991527558, 0.8985546338558197, 0.8767687714099884]","[0.6990625, 0.69875, 0.68890625, 0.6809375, 0.67390625, 0.661875, 0.6528125, 0.64125, 0.62828125, 0.62046875, 0.61203125, 0.61109375, 0.61734375, 0.613125, 0.615625, 0.62375, 0.63609375, 0.6428125, 0.6578125, 0.6665625, 0.675625, 0.6840625, 0.68984375, 0.69859375, 0.70078125]"
52,CIFAR-10,0,22,73.4300765991211,"[0.0, 0.0416666679084301, 0.0833333358168602, 0.125, 0.1666666716337204, 0.2083333432674408, 0.25, 0.2916666865348816, 0.3333333432674408, 0.375, 0.4166666865348816, 0.4583333432674408, 0.5, 0.5416666269302368, 0.5833333134651184, 0.625, 0.6666666269302368, 0.7083333134651184, 0.75, 0.7916666865348816, 0.8333333134651184, 0.875, 0.9166666865348816, 0.9583333134651184, 1.0]","[0.8225120413303375, 0.8604333198070526, 0.8968918788433075, 0.9589611327648163, 1.024202402830124, 1.0876227164268493, 1.1447412514686583, 1.1943510055541993, 1.2450960159301758, 1.280310995578766, 1.3039112162590027, 1.31351304769516, 1.317542119026184, 1.3171248364448547, 1.297214801311493, 1.2680041432380675, 1.2252741813659669, 1.181167142391205, 1.1313659727573395, 1.082634391784668, 1.0226587903499604, 0.9621461081504822, 0.9098647809028626, 0.8722354471683502, 0.8429465007781982]","[0.71578125, 0.7040625, 0.71078125, 0.70125, 0.685, 0.6690625, 0.6525, 0.6484375, 0.6321875, 0.61421875, 0.61390625, 0.60625, 0.60859375, 0.60421875, 0.6109375, 0.62171875, 0.62671875, 0.65328125, 0.66515625, 0.66890625, 0.68359375, 0.6921875, 0.698125, 0.70390625, 0.71265625]","[0.8473295950889588, 0.8836329185962677, 0.9281909346580506, 0.9817599654197693, 1.0403595125675202, 1.0939886248111725, 1.1549936580657958, 1.2124000668525696, 1.2508514738082885, 1.282482635974884, 1.3040335941314698, 1.3120088934898377, 1.3210403156280517, 1.3143525838851928, 1.2912785887718201, 1.2647488141059875, 1.2287985634803773, 1.1842065238952637, 1.1376236844062806, 1.079507987499237, 1.036094651222229, 0.9801240193843842, 0.9361535131931304, 0.907958322763443, 0.8799676287174225]","[0.7121875, 0.70171875, 0.69765625, 0.68890625, 0.67609375, 0.66859375, 0.6484375, 0.64078125, 0.62765625, 0.61578125, 0.61375, 0.61109375, 0.60125, 0.61234375, 0.61140625, 0.6259375, 0.63484375, 0.6475, 0.65671875, 0.66765625, 0.67734375, 0.68328125, 0.69140625, 0.69625, 0.693125]"
53,CIFAR-10,0,28,82.0235824584961,"[0.0, 0.0416666679084301, 0.0833333358168602, 0.125, 0.1666666716337204, 0.2083333432674408, 0.25, 0.2916666865348816, 0.3333333432674408, 0.375, 0.4166666865348816, 0.4583333432674408, 0.5, 0.5416666269302368, 0.5833333134651184, 0.625, 0.6666666269302368, 0.7083333134651184, 0.75, 0.7916666865348816, 0.8333333134651184, 0.875, 0.9166666865348816, 0.9583333134651184, 1.0]","[0.8015576231479645, 0.8346434164047242, 0.8807404375076294, 0.9309716367721558, 0.9982288289070129, 1.0544493627548217, 1.1178014874458313, 1.1684740328788756, 1.2081276535987855, 1.2472066330909728, 1.27792085647583, 1.2889286971092224, 1.292113060951233, 1.2880520510673523, 1.2642738795280457, 1.2344584679603576, 1.200394835472107, 1.1520598602294922, 1.092079439163208, 1.0379970467090607, 0.9775805878639221, 0.9206718003749848, 0.8706571781635284, 0.8246014165878296, 0.7894469332695008]","[0.7275, 0.7234375, 0.7146875, 0.7090625, 0.68953125, 0.681875, 0.6721875, 0.65546875, 0.64609375, 0.63546875, 0.62421875, 0.6246875, 0.62125, 0.62703125, 0.6309375, 0.64765625, 0.65234375, 0.66359375, 0.68078125, 0.68890625, 0.70234375, 0.7159375, 0.72109375, 0.72796875, 0.7309375]","[0.8454285037517547, 0.8669097709655762, 0.9107940423488617, 0.9610359799861908, 1.0076610457897186, 1.0664913487434386, 1.12793585896492, 1.1751149940490722, 1.2203272080421448, 1.2548266983032226, 1.2791375207901001, 1.2875858926773072, 1.2973468375205994, 1.286693687438965, 1.269785225391388, 1.2422613453865052, 1.2022417616844177, 1.1602617609500885, 1.1067157757282258, 1.0519341373443603, 0.9976903760433197, 0.9475610971450805, 0.8959094595909118, 0.8651479268074036, 0.8354248344898224]","[0.70796875, 0.70125, 0.704375, 0.69078125, 0.68921875, 0.6734375, 0.6546875, 0.65109375, 0.636875, 0.6265625, 0.61625, 0.619375, 0.6134375, 0.62828125, 0.62625, 0.635625, 0.65015625, 0.6578125, 0.67296875, 0.6884375, 0.69125, 0.70203125, 0.7109375, 0.7146875, 0.7125]"
54,CIFAR-10,1,5,22.80635643005371,"[0.0, 0.0416666679084301, 0.0833333358168602, 0.125, 0.1666666716337204, 0.2083333432674408, 0.25, 0.2916666865348816, 0.3333333432674408, 0.375, 0.4166666865348816, 0.4583333432674408, 0.5, 0.5416666269302368, 0.5833333134651184, 0.625, 0.6666666269302368, 0.7083333134651184, 0.75, 0.7916666865348816, 0.8333333134651184, 0.875, 0.9166666865348816, 0.9583333134651184, 1.0]","[1.1381520247459411, 1.14264799118042, 1.1380469608306885, 1.1397844755649567, 1.1366463541984557, 1.1454100680351258, 1.1452232933044433, 1.1471698760986329, 1.144882742166519, 1.152073664665222, 1.1435393226146697, 1.1443908262252807, 1.1525075125694275, 1.1505687594413758, 1.1533497548103333, 1.1538727593421936, 1.1515759491920472, 1.1546913027763366, 1.15563392162323, 1.1530658507347107, 1.1559823870658874, 1.1554815411567687, 1.1535415399074553, 1.148507206439972, 1.1535550820827485]","[0.59734375, 0.6003125, 0.603125, 0.601875, 0.60484375, 0.59703125, 0.60046875, 0.6021875, 0.60140625, 0.60515625, 0.60046875, 0.60375, 0.60328125, 0.59953125, 0.595, 0.60015625, 0.596875, 0.59640625, 0.5946875, 0.60203125, 0.59609375, 0.59171875, 0.595625, 0.60046875, 0.59390625]","[1.160570831298828, 1.1595437836647033, 1.1555294108390808, 1.1488650369644164, 1.1577370238304139, 1.1584923458099365, 1.160988039970398, 1.1543928480148316, 1.161104998588562, 1.1635345721244812, 1.1591042876243591, 1.1592783093452455, 1.160241882801056, 1.1636259961128235, 1.1702459239959717, 1.1647397184371948, 1.1592238330841065, 1.160353317260742, 1.155219659805298, 1.1601361155509948, 1.1574439537525176, 1.1655279278755188, 1.1547553968429565, 1.1571598994731902, 1.159741153717041]","[0.5884375, 0.5909375, 0.596875, 0.601875, 0.59984375, 0.5971875, 0.59625, 0.59125, 0.59515625, 0.59453125, 0.59515625, 0.59859375, 0.596875, 0.59734375, 0.5925, 0.5903125, 0.591875, 0.5909375, 0.59109375, 0.5925, 0.59375, 0.588125, 0.59, 0.59125, 0.58375]"
55,CIFAR-10,1,8,30.678049087524414,"[0.0, 0.0416666679084301, 0.0833333358168602, 0.125, 0.1666666716337204, 0.2083333432674408, 0.25, 0.2916666865348816, 0.3333333432674408, 0.375, 0.4166666865348816, 0.4583333432674408, 0.5, 0.5416666269302368, 0.5833333134651184, 0.625, 0.6666666269302368, 0.7083333134651184, 0.75, 0.7916666865348816, 0.8333333134651184, 0.875, 0.9166666865348816, 0.9583333134651184, 1.0]","[1.0362856078147888, 1.0327124035358428, 1.0357853043079377, 1.032887088060379, 1.0353108298778535, 1.0374406266212464, 1.0300463902950288, 1.0344554197788238, 1.0323419964313507, 1.030521774291992, 1.0332524681091309, 1.0291943204402925, 1.024751089811325, 1.0294407331943511, 1.025247198343277, 1.0259709632396699, 1.029886679649353, 1.0267555725574493, 1.0258476197719575, 1.024124344587326, 1.0283389043807984, 1.0238935196399688, 1.027962417602539, 1.0257205188274383, 1.0251430153846741]","[0.636875, 0.638125, 0.6421875, 0.6421875, 0.6471875, 0.64234375, 0.64328125, 0.64265625, 0.64765625, 0.645625, 0.6434375, 0.64421875, 0.649375, 0.64140625, 0.6375, 0.6403125, 0.6440625, 0.6403125, 0.64375, 0.6415625, 0.64046875, 0.63875, 0.63296875, 0.63640625, 0.6371875]","[1.0592273211479186, 1.0474047195911407, 1.0537878525257112, 1.0501858484745026, 1.0512056684494018, 1.0486747062206268, 1.051808513402939, 1.0469865953922273, 1.0549360728263855, 1.0584649062156677, 1.0510634803771972, 1.0424790358543397, 1.0482251274585723, 1.0549330019950867, 1.0464947247505187, 1.0445023608207702, 1.0498337304592134, 1.0459882140159606, 1.0381753873825073, 1.0384128081798554, 1.0422808861732482, 1.0372412276268006, 1.0333908927440643, 1.04271222114563, 1.0506588399410248]","[0.63359375, 0.64078125, 0.63578125, 0.6390625, 0.64765625, 0.64359375, 0.63859375, 0.6434375, 0.62734375, 0.63203125, 0.63015625, 0.64125, 0.6403125, 0.630625, 0.63734375, 0.63671875, 0.631875, 0.63859375, 0.6371875, 0.63390625, 0.63609375, 0.63921875, 0.63640625, 0.63015625, 0.62953125]"
56,CIFAR-10,1,11,36.48872375488281,"[0.0, 0.0416666679084301, 0.0833333358168602, 0.125, 0.1666666716337204, 0.2083333432674408, 0.25, 0.2916666865348816, 0.3333333432674408, 0.375, 0.4166666865348816, 0.4583333432674408, 0.5, 0.5416666269302368, 0.5833333134651184, 0.625, 0.6666666269302368, 0.7083333134651184, 0.75, 0.7916666865348816, 0.8333333134651184, 0.875, 0.9166666865348816, 0.9583333134651184, 1.0]","[0.9444763243198395, 0.9549344980716705, 0.964803227186203, 0.9562072074413299, 0.9608858358860016, 0.9654228830337525, 0.96736612200737, 0.964813015460968, 0.9692144215106964, 0.9643625605106354, 0.9642045342922211, 0.9653000700473785, 0.9722151291370392, 0.9712220633029938, 0.96853395819664, 0.9625853514671325, 0.9723935055732728, 0.9575478327274323, 0.9596325266361236, 0.9523268401622772, 0.9611678826808929, 0.9589175486564636, 0.9645877468585968, 0.9490944385528565, 0.956105477809906]","[0.669375, 0.66375, 0.66359375, 0.67046875, 0.6721875, 0.6690625, 0.6740625, 0.6675, 0.67203125, 0.67046875, 0.67109375, 0.668125, 0.66515625, 0.66546875, 0.66984375, 0.6690625, 0.663125, 0.67015625, 0.674375, 0.670625, 0.67078125, 0.6640625, 0.66828125, 0.67546875, 0.66703125]","[0.9728231644630432, 0.9782117009162903, 0.9762573528289795, 0.9854466569423675, 0.9859141361713409, 0.9856136107444763, 0.9859578680992126, 0.9840616917610169, 0.9918122434616089, 0.9923390126228333, 1.00086634516716, 0.9860528171062469, 0.9873075520992279, 0.9880776751041412, 0.9877522909641265, 0.9851294755935669, 0.9883680653572082, 0.9876883602142335, 0.9882256400585174, 0.9855658411979675, 0.9898750150203705, 0.9760154902935028, 0.9848762249946594, 0.9772007167339325, 0.9747943449020385]","[0.6625, 0.66203125, 0.6621875, 0.660625, 0.6659375, 0.6628125, 0.66125, 0.66015625, 0.665, 0.66703125, 0.65953125, 0.67015625, 0.664375, 0.66703125, 0.66375, 0.66515625, 0.6653125, 0.66359375, 0.6609375, 0.65953125, 0.65671875, 0.671875, 0.6628125, 0.66078125, 0.6615625]"
57,CIFAR-10,1,17,46.17019271850586,"[0.0, 0.0416666679084301, 0.0833333358168602, 0.125, 0.1666666716337204, 0.2083333432674408, 0.25, 0.2916666865348816, 0.3333333432674408, 0.375, 0.4166666865348816, 0.4583333432674408, 0.5, 0.5416666269302368, 0.5833333134651184, 0.625, 0.6666666269302368, 0.7083333134651184, 0.75, 0.7916666865348816, 0.8333333134651184, 0.875, 0.9166666865348816, 0.9583333134651184, 1.0]","[0.9067510104179383, 0.8992608988285065, 0.9036650562286377, 0.908903865814209, 0.9106072676181793, 0.9063258326053619, 0.9145230638980866, 0.9111452269554138, 0.9119846451282502, 0.9066089117527008, 0.907000173330307, 0.9123888516426086, 0.9012599217891694, 0.9058737933635712, 0.8926238214969635, 0.8937846195697784, 0.8868566071987152, 0.8908376955986023, 0.8895252823829651, 0.8771100926399231, 0.8793424379825592, 0.8788593137264251, 0.8647283041477203, 0.867577553987503, 0.8653790307044983]","[0.69359375, 0.698125, 0.69125, 0.7003125, 0.6959375, 0.6990625, 0.69625, 0.7003125, 0.70359375, 0.69796875, 0.7, 0.6971875, 0.70703125, 0.69984375, 0.70015625, 0.70125, 0.7009375, 0.7053125, 0.6996875, 0.69484375, 0.7040625, 0.6971875, 0.70640625, 0.7034375, 0.700625]","[0.9333564305305481, 0.9351847922801971, 0.9339236664772034, 0.9368341076374054, 0.942431070804596, 0.9349344944953919, 0.9346414732933045, 0.9340967607498168, 0.9374981272220612, 0.9393435883522033, 0.9330071985721589, 0.9271635174751282, 0.9288524115085601, 0.924525408744812, 0.9305275189876556, 0.923258011341095, 0.9193713021278381, 0.9197332286834716, 0.9144228017330169, 0.9107147479057311, 0.9101933312416076, 0.9023130142688751, 0.903658641576767, 0.8942594397068023, 0.8992939317226409]","[0.68625, 0.68515625, 0.6825, 0.68671875, 0.6828125, 0.68859375, 0.6890625, 0.69375, 0.69015625, 0.6815625, 0.69171875, 0.68890625, 0.6865625, 0.69203125, 0.6940625, 0.69609375, 0.69140625, 0.69421875, 0.69265625, 0.6903125, 0.69578125, 0.6925, 0.69109375, 0.6915625, 0.68375]"
58,CIFAR-10,1,20,50.426719665527344,"[0.0, 0.0416666679084301, 0.0833333358168602, 0.125, 0.1666666716337204, 0.2083333432674408, 0.25, 0.2916666865348816, 0.3333333432674408, 0.375, 0.4166666865348816, 0.4583333432674408, 0.5, 0.5416666269302368, 0.5833333134651184, 0.625, 0.6666666269302368, 0.7083333134651184, 0.75, 0.7916666865348816, 0.8333333134651184, 0.875, 0.9166666865348816, 0.9583333134651184, 1.0]","[0.8556764364242554, 0.8565009474754334, 0.8592707204818726, 0.8594665729999542, 0.856706953048706, 0.8646245265007019, 0.8588380253314972, 0.8641778218746186, 0.8700078558921814, 0.8680082440376282, 0.8794363439083099, 0.869770302772522, 0.8729902625083923, 0.8771657240390778, 0.8742404747009277, 0.8710519027709961, 0.8703274989128112, 0.8601859641075135, 0.86784539103508, 0.8646337819099427, 0.8559002566337586, 0.857662352323532, 0.8578817284107209, 0.8450823819637299, 0.8452534484863281]","[0.70375, 0.71046875, 0.70265625, 0.70828125, 0.70875, 0.70984375, 0.71484375, 0.710625, 0.7053125, 0.70921875, 0.70203125, 0.70625, 0.7053125, 0.70203125, 0.7046875, 0.70671875, 0.705, 0.7090625, 0.70390625, 0.70453125, 0.7121875, 0.70453125, 0.70984375, 0.70734375, 0.71]","[0.8985086405277252, 0.8967979991436005, 0.8844484448432922, 0.8969448983669281, 0.8902057719230652, 0.9000192964076996, 0.8987710881233215, 0.8920774924755096, 0.9050579559803009, 0.904758347272873, 0.9055268692970276, 0.9039696621894836, 0.9099042165279388, 0.903815176486969, 0.8937299060821533, 0.9056947708129883, 0.8986021387577057, 0.8959591257572174, 0.8965415132045745, 0.9039655351638793, 0.8868770873546601, 0.8998100304603577, 0.8934587442874908, 0.8815318930149079, 0.884879332780838]","[0.6865625, 0.6928125, 0.69453125, 0.6871875, 0.69921875, 0.69125, 0.69703125, 0.6971875, 0.69046875, 0.6890625, 0.69609375, 0.6990625, 0.6965625, 0.69421875, 0.701875, 0.69484375, 0.69734375, 0.69578125, 0.695625, 0.6884375, 0.6965625, 0.6959375, 0.69234375, 0.69984375, 0.69546875]"
59,CIFAR-10,1,23,54.133888244628906,"[0.0, 0.0416666679084301, 0.0833333358168602, 0.125, 0.1666666716337204, 0.2083333432674408, 0.25, 0.2916666865348816, 0.3333333432674408, 0.375, 0.4166666865348816, 0.4583333432674408, 0.5, 0.5416666269302368, 0.5833333134651184, 0.625, 0.6666666269302368, 0.7083333134651184, 0.75, 0.7916666865348816, 0.8333333134651184, 0.875, 0.9166666865348816, 0.9583333134651184, 1.0]","[0.8207818806171417, 0.8261188626289367, 0.8150181818008423, 0.8242536914348603, 0.8266801106929779, 0.8359059953689575, 0.8301571130752563, 0.841252452135086, 0.8395567750930786, 0.8438803434371949, 0.8448375999927521, 0.8452716445922852, 0.8437444412708283, 0.8487466931343078, 0.8432649195194244, 0.8332352149486542, 0.8461071789264679, 0.843070478439331, 0.8416375017166138, 0.8372969686985016, 0.842066593170166, 0.8320626449584961, 0.8200090980529785, 0.8185267460346222, 0.8166982960700989]","[0.71921875, 0.71421875, 0.723125, 0.72375, 0.72046875, 0.7165625, 0.71640625, 0.7184375, 0.71828125, 0.7153125, 0.72140625, 0.71828125, 0.71953125, 0.7153125, 0.71375, 0.72, 0.7153125, 0.7221875, 0.71640625, 0.711875, 0.71328125, 0.71484375, 0.72, 0.71859375, 0.71359375]","[0.8578740966320038, 0.8525769829750061, 0.8562386870384217, 0.8628501963615417, 0.8665336751937867, 0.8684703195095063, 0.8697504663467407, 0.8753556501865387, 0.8675005376338959, 0.8727711737155914, 0.8765858924388885, 0.8722435092926025, 0.8740279710292816, 0.8769427454471588, 0.8694631767272949, 0.8756037831306458, 0.8748751199245453, 0.8742116117477416, 0.8727005815505982, 0.8677591562271119, 0.8689653825759888, 0.8593482542037963, 0.8751476514339447, 0.8597547459602356, 0.8694319629669189]","[0.70515625, 0.708125, 0.7153125, 0.70328125, 0.705625, 0.709375, 0.70703125, 0.7046875, 0.7078125, 0.70390625, 0.70515625, 0.7090625, 0.7084375, 0.7025, 0.70953125, 0.703125, 0.7065625, 0.71046875, 0.70859375, 0.70703125, 0.70375, 0.709375, 0.69203125, 0.70890625, 0.700625]"
60,CIFAR-10,2,6,22.360380172729492,"[0.0, 0.0416666679084301, 0.0833333358168602, 0.125, 0.1666666716337204, 0.2083333432674408, 0.25, 0.2916666865348816, 0.3333333432674408, 0.375, 0.4166666865348816, 0.4583333432674408, 0.5, 0.5416666269302368, 0.5833333134651184, 0.625, 0.6666666269302368, 0.7083333134651184, 0.75, 0.7916666865348816, 0.8333333134651184, 0.875, 0.9166666865348816, 0.9583333134651184, 1.0]","[1.0981442821025849, 1.0893939566612243, 1.0890242123603822, 1.0840093445777894, 1.0836885201931, 1.0834286272525788, 1.0811047947406769, 1.0719843673706055, 1.0833239185810088, 1.077412086725235, 1.078068324327469, 1.0833555126190186, 1.0803830099105836, 1.0776932561397552, 1.0813499784469605, 1.0802083659172057, 1.0783490288257598, 1.0781218945980071, 1.0843986892700195, 1.0878631687164306, 1.0910451662540437, 1.091367049217224, 1.0828305220603942, 1.0844935369491577, 1.0827239906787873]","[0.60953125, 0.6125, 0.6215625, 0.615625, 0.6159375, 0.615625, 0.61796875, 0.6225, 0.61734375, 0.618125, 0.6209375, 0.6203125, 0.61671875, 0.624375, 0.614375, 0.6265625, 0.62375, 0.61859375, 0.62078125, 0.61984375, 0.61625, 0.62484375, 0.61796875, 0.61875, 0.61609375]","[1.1024292349815368, 1.1016427850723267, 1.1009742832183838, 1.0868512105941772, 1.1010232555866242, 1.0934946990013124, 1.0940450835227966, 1.0882098186016083, 1.0888676178455352, 1.0998811101913453, 1.0886179304122925, 1.0935366785526275, 1.091470285654068, 1.093017542362213, 1.088105479478836, 1.0916906154155732, 1.0898141133785249, 1.095217810869217, 1.0875230789184571, 1.0932479739189147, 1.0982657611370086, 1.103069920539856, 1.100403813123703, 1.0939072942733765, 1.1099541544914246]","[0.611875, 0.61328125, 0.61375, 0.61546875, 0.60796875, 0.6140625, 0.62171875, 0.61875, 0.614375, 0.61015625, 0.6128125, 0.6178125, 0.6196875, 0.6159375, 0.6159375, 0.61828125, 0.6196875, 0.6140625, 0.61734375, 0.61796875, 0.61640625, 0.614375, 0.6109375, 0.61125, 0.6065625]"
61,CIFAR-10,2,9,29.568716049194336,"[0.0, 0.0416666679084301, 0.0833333358168602, 0.125, 0.1666666716337204, 0.2083333432674408, 0.25, 0.2916666865348816, 0.3333333432674408, 0.375, 0.4166666865348816, 0.4583333432674408, 0.5, 0.5416666269302368, 0.5833333134651184, 0.625, 0.6666666269302368, 0.7083333134651184, 0.75, 0.7916666865348816, 0.8333333134651184, 0.875, 0.9166666865348816, 0.9583333134651184, 1.0]","[1.0037860655784607, 1.0045847332477569, 1.002727736234665, 0.9911071002483368, 0.9937077724933624, 1.001429283618927, 0.9923863995075226, 0.9923986458778381, 0.9943412017822265, 0.9997731077671052, 0.9857121872901916, 0.9994209730625152, 0.993217191696167, 0.9952418756484985, 0.9982405781745911, 0.9929854798316956, 0.993331995010376, 1.005862956047058, 1.003237612247467, 1.0031631457805634, 0.9991593599319458, 0.9997938716411591, 0.9959079134464264, 1.011629146337509, 1.0060439217090607]","[0.6465625, 0.64875, 0.64921875, 0.65234375, 0.653125, 0.646875, 0.65453125, 0.6571875, 0.65328125, 0.65140625, 0.663125, 0.6528125, 0.65671875, 0.65921875, 0.653125, 0.66109375, 0.6565625, 0.65453125, 0.6575, 0.6559375, 0.65203125, 0.65515625, 0.6515625, 0.6478125, 0.6475]","[1.0194245600700378, 1.0167167675495148, 1.0135584259033203, 1.0065393674373626, 1.0121341562271118, 1.0130953323841094, 1.015223149061203, 1.014831861257553, 1.0080576074123382, 1.0118297600746156, 1.0136761164665222, 1.0094763493537904, 1.005072009563446, 1.0167158889770507, 1.0065783619880677, 1.018352108001709, 1.0093453907966614, 1.0036996018886566, 1.0130232238769532, 1.0197985136508942, 1.01758948802948, 1.0259484159946441, 1.0139032316207885, 1.0228332710266113, 1.0300990927219391]","[0.6396875, 0.6440625, 0.64953125, 0.64921875, 0.65078125, 0.64921875, 0.64953125, 0.6528125, 0.6571875, 0.65109375, 0.650625, 0.654375, 0.66046875, 0.6525, 0.65375, 0.64765625, 0.65234375, 0.656875, 0.65640625, 0.6428125, 0.6521875, 0.64015625, 0.6484375, 0.6440625, 0.63515625]"
